entity,type,indicator,fill_trust,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,VIX,high,normal,1188,6831.28,5.75,1.15,58.7
VolatilityBreakout_US30_VOL_M15_b_US30.a_M15_OHLC,ea,VIX,high,stressed,370,2854.14,7.71,3.43,24.5
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,DXY,high,strong dollar,986,7398.9,7.5,0.97,47.3
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,DXY,high,weak dollar,889,8227.5,9.25,1.17,52.7
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,SP500,high,stocks bear,379,-279.28,-0.74,-0.09,-2.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,SP500,high,stocks bull,1393,14087.68,10.11,1.28,102.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,GOLD,high,gold downtrend,436,2187.83,5.02,0.59,15.8
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,11620.57,8.7,1.12,84.2
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,BTC,high,crypto bear,782,4181.8,5.35,0.62,29.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,BTC,high,crypto bull,1053,10253.15,9.74,1.35,71.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,US10Y,high,rates falling,716,9344.48,13.05,1.89,59.8
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,US10Y,high,rates rising,1159,6281.92,5.42,0.65,40.2
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,OIL,high,oil downtrend,927,9112.12,9.83,1.28,66.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,OIL,high,oil uptrend,845,4696.28,5.56,0.68,34.0
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,VIX,high,calm,404,7054.93,17.46,2.35,49.2
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,VIX,high,normal,1202,6982.5,5.81,0.68,48.7
VolatilityBreakout_US30_VOL_M15_c_US30.a_M15_OHLC,ea,VIX,high,stressed,370,313.56,0.85,0.12,2.2
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,DXY,high,strong dollar,986,15934.12,16.16,3.1,51.0
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,DXY,high,weak dollar,889,15309.32,17.22,1.71,49.0
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,SP500,high,stocks bear,379,5683.72,15.0,1.31,19.2
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,SP500,high,stocks bull,1393,23980.93,17.22,2.52,80.8
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,GOLD,high,gold downtrend,436,6044.06,13.86,3.4,20.4
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,GOLD,high,gold uptrend,1336,23620.59,17.68,1.97,79.6
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,BTC,high,crypto bear,782,12417.07,15.88,1.53,40.8
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,BTC,high,crypto bull,1053,18016.22,17.11,3.13,59.2
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,US10Y,high,rates falling,716,13580.33,18.97,1.68,43.5
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,US10Y,high,rates rising,1159,17663.11,15.24,3.19,56.5
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,OIL,high,oil downtrend,927,16021.36,17.28,1.72,54.0
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,OIL,high,oil uptrend,845,13643.29,16.15,3.21,46.0
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,VIX,high,calm,404,4496.59,11.13,1.23,16.1
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,VIX,high,normal,1202,16684.68,13.88,1.43,59.6
VolatilityBreakout_US30_VOL_M15_g_US30.a_M15_OHLC,ea,VIX,high,stressed,370,6822.09,18.44,2.48,24.4
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,DXY,real,strong dollar,987,4188.64,4.24,0.36,17.9
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,DXY,real,weak dollar,891,19155.65,21.5,1.5,82.1
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bear,379,3106.53,8.2,0.6,13.8
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bull,1396,19393.69,13.89,1.04,86.2
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold downtrend,439,371.5,0.85,0.06,1.7
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold uptrend,1336,22128.72,16.56,1.26,98.3
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bear,785,15338.62,19.54,1.3,67.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bull,1053,7378.77,7.01,0.6,32.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates falling,716,7110.36,9.93,0.8,30.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates rising,1162,16233.93,13.97,1.04,69.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil downtrend,928,14739.8,15.88,1.05,65.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil uptrend,847,7760.42,9.16,0.81,34.5
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,VIX,real,calm,405,3206.64,7.92,0.66,12.4
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,VIX,real,normal,1204,20513.56,17.04,1.27,79.3
VolatilityBreakout_VolUS500_a_M15_US500.a_M15_REALTICKS,ea,VIX,real,stressed,370,2163.76,5.85,0.43,8.4
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,DXY,real,strong dollar,986,16823.14,17.06,0.99,72.0
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,DXY,real,weak dollar,890,6527.43,7.33,0.51,28.0
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bear,379,13895.04,36.66,1.55,67.0
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bull,1394,6843.88,4.91,0.38,33.0
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold downtrend,437,7504.54,17.17,0.85,36.2
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold uptrend,1336,13234.38,9.91,0.7,63.8
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bear,783,12703.39,16.22,0.88,57.9
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bull,1053,9220.9,8.76,0.64,42.1
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates falling,716,8927.66,12.47,0.77,38.2
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates rising,1160,14422.91,12.43,0.78,61.8
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil downtrend,928,9355.06,10.08,0.6,45.1
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil uptrend,845,11383.86,13.47,0.93,54.9
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,VIX,real,calm,404,2120.5,5.25,0.35,8.7
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,VIX,real,normal,1203,7907.17,6.57,0.46,32.6
VolatilityBreakout_VolUS500_c_M15_US500.a_M15_REALTICKS,ea,VIX,real,stressed,370,14257.18,38.53,1.67,58.7
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,DXY,real,strong dollar,986,19831.06,20.11,1.26,63.9
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,DXY,real,weak dollar,890,11207.87,12.59,0.79,36.1
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bear,379,11321.82,29.87,1.43,37.4
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,SP500,real,stocks bull,1394,18955.42,13.6,0.93,62.6
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold downtrend,437,6151.29,14.08,0.85,20.3
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,GOLD,real,gold uptrend,1336,24125.95,18.06,1.13,79.7
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bear,783,18467.47,23.59,1.35,58.3
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,BTC,real,crypto bull,1053,13223.25,12.56,0.83,41.7
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates falling,716,8641.06,12.07,0.82,27.8
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,US10Y,real,rates rising,1160,22397.87,19.31,1.15,72.2
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil downtrend,928,12951.44,13.96,0.82,42.8
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,OIL,real,oil uptrend,845,17325.8,20.5,1.36,57.2
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,VIX,real,calm,404,-194.94,-0.48,-0.05,-0.6
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,VIX,real,normal,1203,9578.42,7.96,0.52,30.8
VolatilityBreakout_VolUS500_g_M15_US500.a_M15_REALTICKS,ea,VIX,real,stressed,370,21689.42,58.62,2.66,69.8
FAMILY: Advanced Scalper,family,DXY,real,strong dollar,990,203700.6,205.76,4.23,46.2
FAMILY: Advanced Scalper,family,DXY,real,weak dollar,891,237010.41,266.0,5.44,53.8
FAMILY: Advanced Scalper,family,SP500,real,stocks bear,379,158270.56,417.6,6.6,37.3
FAMILY: Advanced Scalper,family,SP500,real,stocks bull,1399,266076.65,190.19,4.27,62.7
FAMILY: Advanced Scalper,family,GOLD,real,gold downtrend,441,119078.36,270.02,5.07,28.1
FAMILY: Advanced Scalper,family,GOLD,real,gold uptrend,1337,305268.85,228.32,4.74,71.9
FAMILY: Advanced Scalper,family,BTC,real,crypto bear,788,195516.9,248.12,4.73,44.5
FAMILY: Advanced Scalper,family,BTC,real,crypto bull,1053,243769.77,231.5,5.01,55.5
FAMILY: Advanced Scalper,family,US10Y,real,rates falling,716,190561.16,266.15,5.11,43.2
FAMILY: Advanced Scalper,family,US10Y,real,rates rising,1165,250149.85,214.72,4.61,56.8
FAMILY: Advanced Scalper,family,OIL,real,oil downtrend,928,254501.2,274.25,5.02,60.0
FAMILY: Advanced Scalper,family,OIL,real,oil uptrend,850,169846.01,199.82,4.64,40.0
FAMILY: Advanced Scalper,family,VIX,real,calm,406,84991.13,209.34,4.76,18.6
FAMILY: Advanced Scalper,family,VIX,real,normal,1206,246099.65,204.06,4.08,53.9
FAMILY: Advanced Scalper,family,VIX,real,stressed,370,125177.4,338.32,7.25,27.4
FAMILY: Bitcoin Reaper,family,DXY,low,strong dollar,990,678915.06,685.77,5.44,53.0
FAMILY: Bitcoin Reaper,family,DXY,low,weak dollar,891,603033.75,676.81,5.57,47.0
FAMILY: Bitcoin Reaper,family,SP500,low,stocks bear,379,296691.49,782.83,6.51,24.0
FAMILY: Bitcoin Reaper,family,SP500,low,stocks bull,1399,938157.83,670.59,5.26,76.0
FAMILY: Bitcoin Reaper,family,GOLD,low,gold downtrend,441,326897.14,741.26,5.76,26.5
FAMILY: Bitcoin Reaper,family,GOLD,low,gold uptrend,1337,907952.18,679.1,5.42,73.5
FAMILY: Bitcoin Reaper,family,BTC,low,crypto bear,788,549959.89,697.92,5.74,43.7
FAMILY: Bitcoin Reaper,family,BTC,low,crypto bull,1053,707944.27,672.31,5.3,56.3
FAMILY: Bitcoin Reaper,family,US10Y,low,rates falling,716,511634.21,714.57,5.9,39.9
FAMILY: Bitcoin Reaper,family,US10Y,low,rates rising,1165,770314.6,661.21,5.26,60.1
FAMILY: Bitcoin Reaper,family,OIL,low,oil downtrend,928,625971.89,674.54,5.28,50.7
FAMILY: Bitcoin Reaper,family,OIL,low,oil uptrend,850,608877.43,716.33,5.76,49.3
FAMILY: Bitcoin Reaper,family,VIX,low,calm,406,287343.68,707.74,5.39,20.7
FAMILY: Bitcoin Reaper,family,VIX,low,normal,1206,793592.56,658.04,5.43,57.1
FAMILY: Bitcoin Reaper,family,VIX,low,stressed,370,308938.01,834.97,7.15,22.2
FAMILY: Bitcoin Reaper Aggressive,family,DXY,low,strong dollar,990,624727.39,631.04,6.89,54.1
FAMILY: Bitcoin Reaper Aggressive,family,DXY,low,weak dollar,891,530870.39,595.81,7.05,45.9
FAMILY: Bitcoin Reaper Aggressive,family,SP500,low,stocks bear,379,270052.15,712.54,7.66,24.5
FAMILY: Bitcoin Reaper Aggressive,family,SP500,low,stocks bull,1399,830103.71,593.36,6.7,75.5
FAMILY: Bitcoin Reaper Aggressive,family,GOLD,low,gold downtrend,441,306112.9,694.13,7.08,27.8
FAMILY: Bitcoin Reaper Aggressive,family,GOLD,low,gold uptrend,1337,794042.96,593.9,6.87,72.2
FAMILY: Bitcoin Reaper Aggressive,family,BTC,low,crypto bear,788,514370.89,652.75,7.16,45.5
FAMILY: Bitcoin Reaper Aggressive,family,BTC,low,crypto bull,1053,615030.73,584.07,6.74,54.5
FAMILY: Bitcoin Reaper Aggressive,family,US10Y,low,rates falling,716,454245.37,634.42,7.46,39.3
FAMILY: Bitcoin Reaper Aggressive,family,US10Y,low,rates rising,1165,701352.41,602.02,6.67,60.7
FAMILY: Bitcoin Reaper Aggressive,family,OIL,low,oil downtrend,928,528718.21,569.74,6.47,48.1
FAMILY: Bitcoin Reaper Aggressive,family,OIL,low,oil uptrend,850,571437.65,672.28,7.39,51.9
FAMILY: Bitcoin Reaper Aggressive,family,VIX,low,calm,406,266117.16,655.46,7.1,21.2
FAMILY: Bitcoin Reaper Aggressive,family,VIX,low,normal,1206,706141.75,585.52,6.84,56.3
FAMILY: Bitcoin Reaper Aggressive,family,VIX,low,stressed,370,281050.38,759.6,8.33,22.4
FAMILY: Bitcoin Scalp Pro,family,DXY,medium,strong dollar,990,58592.89,59.18,3.73,61.1
FAMILY: Bitcoin Scalp Pro,family,DXY,medium,weak dollar,891,37374.11,41.95,2.61,38.9
FAMILY: Bitcoin Scalp Pro,family,SP500,medium,stocks bear,379,28536.46,75.29,4.84,29.7
FAMILY: Bitcoin Scalp Pro,family,SP500,medium,stocks bull,1399,67507.58,48.25,2.94,70.3
FAMILY: Bitcoin Scalp Pro,family,GOLD,medium,gold downtrend,441,32828.97,74.44,4.43,34.2
FAMILY: Bitcoin Scalp Pro,family,GOLD,medium,gold uptrend,1337,63215.07,47.28,2.95,65.8
FAMILY: Bitcoin Scalp Pro,family,BTC,medium,crypto bear,788,48882.63,62.03,3.94,51.2
FAMILY: Bitcoin Scalp Pro,family,BTC,medium,crypto bull,1053,46628.0,44.28,2.71,48.8
FAMILY: Bitcoin Scalp Pro,family,US10Y,medium,rates falling,716,23537.9,32.87,2.09,24.5
FAMILY: Bitcoin Scalp Pro,family,US10Y,medium,rates rising,1165,72429.1,62.17,3.87,75.5
FAMILY: Bitcoin Scalp Pro,family,OIL,medium,oil downtrend,928,35740.66,38.51,2.45,37.2
FAMILY: Bitcoin Scalp Pro,family,OIL,medium,oil uptrend,850,60303.38,70.95,4.24,62.8
FAMILY: Bitcoin Scalp Pro,family,VIX,medium,calm,406,18011.82,44.36,2.76,17.2
FAMILY: Bitcoin Scalp Pro,family,VIX,medium,normal,1206,63642.89,52.77,3.28,60.9
FAMILY: Bitcoin Scalp Pro,family,VIX,medium,stressed,370,22817.17,61.67,4.14,21.8
FAMILY: Daytrade Pro,family,DXY,medium,strong dollar,990,86883.23,87.76,2.4,53.0
FAMILY: Daytrade Pro,family,DXY,medium,weak dollar,891,76946.87,86.36,2.16,47.0
FAMILY: Daytrade Pro,family,SP500,medium,stocks bear,379,29574.65,78.03,2.22,22.9
FAMILY: Daytrade Pro,family,SP500,medium,stocks bull,1399,99417.02,71.06,2.02,77.1
FAMILY: Daytrade Pro,family,GOLD,medium,gold downtrend,441,49267.98,111.72,2.68,38.2
FAMILY: Daytrade Pro,family,GOLD,medium,gold uptrend,1337,79723.69,59.63,1.82,61.8
FAMILY: Daytrade Pro,family,BTC,medium,crypto bear,788,57834.01,73.39,1.98,38.2
FAMILY: Daytrade Pro,family,BTC,medium,crypto bull,1053,93386.23,88.69,2.39,61.8
FAMILY: Daytrade Pro,family,US10Y,medium,rates falling,716,41645.01,58.16,1.55,25.4
FAMILY: Daytrade Pro,family,US10Y,medium,rates rising,1165,122185.09,104.88,2.72,74.6
FAMILY: Daytrade Pro,family,OIL,medium,oil downtrend,928,56570.63,60.96,2.05,43.9
FAMILY: Daytrade Pro,family,OIL,medium,oil uptrend,850,72421.04,85.2,2.12,56.1
FAMILY: Daytrade Pro,family,VIX,medium,calm,406,36646.29,90.26,2.54,20.2
FAMILY: Daytrade Pro,family,VIX,medium,normal,1206,104029.77,86.26,2.25,57.2
FAMILY: Daytrade Pro,family,VIX,medium,stressed,370,41133.0,111.17,2.59,22.6
FAMILY: Daytrade Pro 2,family,DXY,high,strong dollar,990,7579.7,7.66,0.28,20.9
FAMILY: Daytrade Pro 2,family,DXY,high,weak dollar,891,28762.69,32.28,1.22,79.1
FAMILY: Daytrade Pro 2,family,SP500,high,stocks bear,379,10218.13,26.96,1.01,35.9
FAMILY: Daytrade Pro 2,family,SP500,high,stocks bull,1399,18261.66,13.05,0.49,64.1
FAMILY: Daytrade Pro 2,family,GOLD,high,gold downtrend,441,763.3,1.73,0.06,2.7
FAMILY: Daytrade Pro 2,family,GOLD,high,gold uptrend,1337,27716.49,20.73,0.79,97.3
FAMILY: Daytrade Pro 2,family,BTC,high,crypto bear,788,24960.64,31.68,1.17,62.5
FAMILY: Daytrade Pro 2,family,BTC,high,crypto bull,1053,14987.92,14.23,0.53,37.5
FAMILY: Daytrade Pro 2,family,US10Y,high,rates falling,716,21497.5,30.02,1.06,59.2
FAMILY: Daytrade Pro 2,family,US10Y,high,rates rising,1165,14844.89,12.74,0.48,40.8
FAMILY: Daytrade Pro 2,family,OIL,high,oil downtrend,928,27106.98,29.21,1.11,95.2
FAMILY: Daytrade Pro 2,family,OIL,high,oil uptrend,850,1372.81,1.62,0.06,4.8
FAMILY: Daytrade Pro 2,family,VIX,high,calm,406,3729.69,9.19,0.33,9.7
FAMILY: Daytrade Pro 2,family,VIX,high,normal,1206,13269.58,11.0,0.4,34.4
FAMILY: Daytrade Pro 2,family,VIX,high,stressed,370,21627.46,58.45,2.48,56.0
FAMILY: Gold Phantom,family,DXY,high,strong dollar,990,95994.01,96.96,1.84,44.8
FAMILY: Gold Phantom,family,DXY,high,weak dollar,891,118052.22,132.49,2.01,55.2
FAMILY: Gold Phantom,family,SP500,high,stocks bear,379,28875.18,76.19,1.75,15.2
FAMILY: Gold Phantom,family,SP500,high,stocks bull,1399,160669.81,114.85,2.17,84.8
FAMILY: Gold Phantom,family,GOLD,high,gold downtrend,441,35814.54,81.21,1.75,18.9
FAMILY: Gold Phantom,family,GOLD,high,gold uptrend,1337,153730.45,114.98,2.19,81.1
FAMILY: Gold Phantom,family,BTC,high,crypto bear,788,75670.34,96.03,1.72,34.1
FAMILY: Gold Phantom,family,BTC,high,crypto bull,1053,146410.36,139.04,2.24,65.9
FAMILY: Gold Phantom,family,US10Y,high,rates falling,716,107842.55,150.62,2.26,50.4
FAMILY: Gold Phantom,family,US10Y,high,rates rising,1165,106203.68,91.16,1.67,49.6
FAMILY: Gold Phantom,family,OIL,high,oil downtrend,928,103076.01,111.07,2.33,54.4
FAMILY: Gold Phantom,family,OIL,high,oil uptrend,850,86468.98,101.73,1.87,45.6
FAMILY: Gold Phantom,family,VIX,high,calm,406,50235.2,123.73,1.61,21.5
FAMILY: Gold Phantom,family,VIX,high,normal,1206,150251.81,124.59,2.37,64.3
FAMILY: Gold Phantom,family,VIX,high,stressed,370,33203.08,89.74,1.32,14.2
FAMILY: Gold Reaper,family,DXY,high,strong dollar,990,336919.18,340.32,3.34,52.7
FAMILY: Gold Reaper,family,DXY,high,weak dollar,891,302216.74,339.19,2.98,47.3
FAMILY: Gold Reaper,family,SP500,high,stocks bear,379,133840.51,353.14,3.39,22.6
FAMILY: Gold Reaper,family,SP500,high,stocks bull,1399,458643.34,327.84,3.04,77.4
FAMILY: Gold Reaper,family,GOLD,high,gold downtrend,441,88176.81,199.95,2.13,14.9
FAMILY: Gold Reaper,family,GOLD,high,gold uptrend,1337,504307.04,377.19,3.4,85.1
FAMILY: Gold Reaper,family,BTC,high,crypto bear,788,275397.32,349.49,3.29,43.6
FAMILY: Gold Reaper,family,BTC,high,crypto bull,1053,355743.24,337.84,3.09,56.4
FAMILY: Gold Reaper,family,US10Y,high,rates falling,716,247087.63,345.09,3.22,38.7
FAMILY: Gold Reaper,family,US10Y,high,rates rising,1165,392048.29,336.52,3.12,61.3
FAMILY: Gold Reaper,family,OIL,high,oil downtrend,928,301738.65,325.15,3.05,50.9
FAMILY: Gold Reaper,family,OIL,high,oil uptrend,850,290745.2,342.05,3.18,49.1
FAMILY: Gold Reaper,family,VIX,high,calm,406,141249.13,347.9,3.07,21.2
FAMILY: Gold Reaper,family,VIX,high,normal,1206,427840.17,354.76,3.28,64.1
FAMILY: Gold Reaper,family,VIX,high,stressed,370,98584.08,266.44,2.38,14.8
FAMILY: Gold Scalp,family,DXY,real,strong dollar,990,396567.08,400.57,4.95,54.0
FAMILY: Gold Scalp,family,DXY,real,weak dollar,891,338158.33,379.53,4.32,46.0
FAMILY: Gold Scalp,family,SP500,real,stocks bear,379,148760.56,392.51,4.67,21.4
FAMILY: Gold Scalp,family,SP500,real,stocks bull,1399,547807.14,391.57,4.58,78.6
FAMILY: Gold Scalp,family,GOLD,real,gold downtrend,441,188123.66,426.58,5.47,27.0
FAMILY: Gold Scalp,family,GOLD,real,gold uptrend,1337,508444.04,380.29,4.35,73.0
FAMILY: Gold Scalp,family,BTC,real,crypto bear,788,340239.03,431.78,4.62,47.0
FAMILY: Gold Scalp,family,BTC,real,crypto bull,1053,383608.52,364.3,4.7,53.0
FAMILY: Gold Scalp,family,US10Y,real,rates falling,716,224009.36,312.86,4.28,30.5
FAMILY: Gold Scalp,family,US10Y,real,rates rising,1165,510716.05,438.38,4.85,69.5
FAMILY: Gold Scalp,family,OIL,real,oil downtrend,928,300361.77,323.67,4.34,43.1
FAMILY: Gold Scalp,family,OIL,real,oil uptrend,850,396205.93,466.12,4.9,56.9
FAMILY: Gold Scalp,family,VIX,real,calm,406,116102.61,285.97,3.73,15.6
FAMILY: Gold Scalp,family,VIX,real,normal,1206,451354.49,374.26,4.58,60.5
FAMILY: Gold Scalp,family,VIX,real,stressed,370,179179.71,484.27,5.15,24.0
FAMILY: Gold Trade Pro,family,DXY,real,strong dollar,990,180241.74,182.06,1.71,43.0
FAMILY: Gold Trade Pro,family,DXY,real,weak dollar,891,238566.36,267.75,2.53,57.0
FAMILY: Gold Trade Pro,family,SP500,real,stocks bear,379,93367.95,246.35,2.27,23.7
FAMILY: Gold Trade Pro,family,SP500,real,stocks bull,1399,301403.83,215.44,2.1,76.3
FAMILY: Gold Trade Pro,family,GOLD,real,gold downtrend,441,96879.3,219.68,1.98,24.5
FAMILY: Gold Trade Pro,family,GOLD,real,gold uptrend,1337,297892.48,222.81,2.19,75.5
FAMILY: Gold Trade Pro,family,BTC,real,crypto bear,788,194141.09,246.37,2.26,45.8
FAMILY: Gold Trade Pro,family,BTC,real,crypto bull,1053,229665.47,218.11,2.07,54.2
FAMILY: Gold Trade Pro,family,US10Y,real,rates falling,716,151505.23,211.6,2.06,36.2
FAMILY: Gold Trade Pro,family,US10Y,real,rates rising,1165,267302.87,229.44,2.12,63.8
FAMILY: Gold Trade Pro,family,OIL,real,oil downtrend,928,154796.71,166.81,1.84,39.2
FAMILY: Gold Trade Pro,family,OIL,real,oil uptrend,850,239975.07,282.32,2.41,60.8
FAMILY: Gold Trade Pro,family,VIX,real,calm,406,103060.05,253.84,2.17,23.2
FAMILY: Gold Trade Pro,family,VIX,real,normal,1206,266255.4,220.78,2.08,59.9
FAMILY: Gold Trade Pro,family,VIX,real,stressed,370,75523.57,204.12,2.0,17.0
FAMILY: Goldbot One,family,DXY,medium,strong dollar,990,195299.39,197.27,2.32,54.4
FAMILY: Goldbot One,family,DXY,medium,weak dollar,891,163606.75,183.62,2.01,45.6
FAMILY: Goldbot One,family,SP500,medium,stocks bear,379,57078.55,150.6,1.72,16.9
FAMILY: Goldbot One,family,SP500,medium,stocks bull,1399,281131.48,200.95,2.4,83.1
FAMILY: Goldbot One,family,GOLD,medium,gold downtrend,441,76091.35,172.54,1.94,22.5
FAMILY: Goldbot One,family,GOLD,medium,gold uptrend,1337,262118.68,196.05,2.36,77.5
FAMILY: Goldbot One,family,BTC,medium,crypto bear,788,137784.2,174.85,1.95,37.2
FAMILY: Goldbot One,family,BTC,medium,crypto bull,1053,233013.61,221.29,2.55,62.8
FAMILY: Goldbot One,family,US10Y,medium,rates falling,716,158165.08,220.9,2.49,44.1
FAMILY: Goldbot One,family,US10Y,medium,rates rising,1165,200741.06,172.31,1.97,55.9
FAMILY: Goldbot One,family,OIL,medium,oil downtrend,928,150519.21,162.2,2.22,44.5
FAMILY: Goldbot One,family,OIL,medium,oil uptrend,850,187690.82,220.81,2.32,55.5
FAMILY: Goldbot One,family,VIX,medium,calm,406,69642.68,171.53,1.75,18.2
FAMILY: Goldbot One,family,VIX,medium,normal,1206,265078.41,219.8,2.65,69.3
FAMILY: Goldbot One,family,VIX,medium,stressed,370,47721.51,128.98,1.34,12.5
FAMILY: Indicement US100,family,DXY,medium,strong dollar,990,187546.56,189.44,3.59,60.1
FAMILY: Indicement US100,family,DXY,medium,weak dollar,891,124432.88,139.66,2.77,39.9
FAMILY: Indicement US100,family,SP500,medium,stocks bear,379,84393.53,222.67,3.76,29.1
FAMILY: Indicement US100,family,SP500,medium,stocks bull,1399,205665.52,147.01,2.98,70.9
FAMILY: Indicement US100,family,GOLD,medium,gold downtrend,441,86431.46,195.99,3.46,29.8
FAMILY: Indicement US100,family,GOLD,medium,gold uptrend,1337,203627.59,152.3,3.05,70.2
FAMILY: Indicement US100,family,BTC,medium,crypto bear,788,115061.76,146.02,2.66,37.7
FAMILY: Indicement US100,family,BTC,medium,crypto bull,1053,190054.51,180.49,3.67,62.3
