entity,type,indicator,state,days,total_pnl,avg_daily,sharpe,pnl_share_pct
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,43,2218.39,51.59,2.6,100.0
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,2814.55,148.13,5.29,126.9
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,-596.16,-24.84,-4.2,-26.9
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,43,2218.39,51.59,2.6,100.0
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,43,2218.39,51.59,2.6,100.0
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,588.24,98.04,3.05,26.5
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,37,1630.15,44.06,2.59,73.5
GoldPhantom_Gold_b_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,43,2218.39,51.59,2.6,100.0
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,68,3569.47,52.49,2.86,54.6
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,2972.84,371.61,6.01,45.4
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,76,6542.31,86.08,3.16,100.0
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,52,5772.65,111.01,4.07,88.2
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,24,769.66,32.07,1.2,11.8
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,76,6542.31,86.08,3.16,100.0
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,76,6542.31,86.08,3.16,100.0
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,3411.12,200.65,4.78,52.1
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,59,3131.19,53.07,2.56,47.9
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,calm,1,0.0,0.0,0.0,0.0
GoldPhantom_Gold_c_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,75,6542.31,87.23,3.18,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,25,2889.37,115.57,3.37,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,25,2889.37,115.57,3.37,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,2889.37,152.07,3.89,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,6,0.0,0.0,0.0,0.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,25,2889.37,115.57,3.37,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,25,2889.37,115.57,3.37,100.0
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,410.0,68.33,1.86,14.2
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,19,2479.37,130.49,3.9,85.8
GoldReaper_strategy1_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,25,2889.37,115.57,3.37,100.0
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,32,7877.24,246.16,4.35,100.0
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,32,7877.24,246.16,4.35,100.0
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,19,7714.82,406.04,5.67,97.9
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,13,162.42,12.49,4.58,2.1
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,32,7877.24,246.16,4.35,100.0
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,32,7877.24,246.16,4.35,100.0
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,6,3470.5,578.42,7.5,44.1
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,26,4406.74,169.49,3.43,55.9
GoldReaper_strategy2_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,32,7877.24,246.16,4.35,100.0
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,66,3305.85,50.09,4.21,100.1
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,7,-3.83,-0.55,-3.06,-0.1
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,73,3302.02,45.23,3.99,100.0
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,48,1590.99,33.15,3.96,48.2
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,25,1711.03,68.44,4.44,51.8
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,73,3302.02,45.23,3.99,100.0
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,73,3302.02,45.23,3.99,100.0
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,17,864.27,50.84,5.81,26.2
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,OIL,oil uptrend,56,2437.75,43.53,3.62,73.8
GoldReaper_strategy3_Daily_XAUUSD.a_Daily_EVERYTICKREAL,ea,VIX,normal,73,3302.02,45.23,3.99,100.0
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,DXY,strong dollar,65,2475.16,38.08,0.94,33.4
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,DXY,weak dollar,7,4938.86,705.55,6.43,66.6
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,SP500,stocks bull,72,7414.02,102.97,1.95,100.0
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,GOLD,gold downtrend,48,3796.55,79.09,1.72,51.2
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,GOLD,gold uptrend,24,3617.47,150.73,2.34,48.8
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,BTC,crypto bear,72,7414.02,102.97,1.95,100.0
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,US10Y,rates rising,72,7414.02,102.97,1.95,100.0
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,OIL,oil downtrend,17,5195.86,305.64,4.17,70.1
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,OIL,oil uptrend,55,2218.16,40.33,0.92,29.9
GoldReaper_strategy4_H4_XAUUSD.a_H4_EVERYTICKREAL,ea,VIX,normal,72,7414.02,102.97,1.95,100.0
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,805.07,11.5,0.96,68.8
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,365.16,36.52,3.84,31.2
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,1170.23,14.63,1.25,100.0
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,1550.57,29.82,3.72,132.5
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,-380.34,-13.58,-0.83,-32.5
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,1170.23,14.63,1.25,100.0
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,1170.23,14.63,1.25,100.0
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,981.27,57.72,7.08,83.9
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,188.96,3.0,0.24,16.1
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-695.52,-347.76,-12.39,-59.4
GoldReaper_strategy5_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,1865.75,23.92,2.32,159.4
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,2015.85,28.8,3.68,75.6
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,651.6,65.16,9.41,24.4
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,2667.45,33.34,4.3,100.0
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,1959.25,37.68,5.56,73.5
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,708.2,25.29,2.72,26.5
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,2667.45,33.34,4.3,100.0
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,2667.45,33.34,4.3,100.0
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,874.14,51.42,7.62,32.8
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,1793.31,28.47,3.57,67.2
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-281.89,-140.94,-5.33,-10.6
GoldReaper_strategy6_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,2949.34,37.81,5.93,110.6
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,-775.05,-11.07,-0.55,-346.1
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,998.97,99.9,6.22,446.1
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,223.92,2.8,0.14,100.0
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,-363.53,-6.99,-0.36,-162.3
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,587.45,20.98,1.02,262.3
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,223.92,2.8,0.14,100.0
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,223.92,2.8,0.14,100.0
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,598.8,35.22,6.09,267.4
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,-374.88,-5.95,-0.27,-167.4
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-1204.35,-602.17,-15.49,-537.8
GoldReaper_strategy7_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,1428.27,18.31,1.01,637.8
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,2752.26,39.32,3.47,91.6
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,253.88,25.39,2.61,8.4
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,3006.14,37.58,3.37,100.0
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,2573.57,49.49,4.89,85.6
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,432.57,15.45,1.21,14.4
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,3006.14,37.58,3.37,100.0
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,3006.14,37.58,3.37,100.0
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,1796.11,105.65,8.79,59.7
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,1210.03,19.21,1.81,40.3
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-4.65,-2.33,-189.27,-0.2
GoldReaper_strategy8_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,3010.79,38.6,3.42,100.2
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,598.45,8.55,1.89,65.7
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,313.06,31.31,10.48,34.3
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,911.51,11.39,2.6,100.0
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,686.3,13.2,2.82,75.3
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,225.21,8.04,2.15,24.7
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,911.51,11.39,2.6,100.0
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,911.51,11.39,2.6,100.0
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,504.81,29.69,7.26,55.4
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,406.7,6.46,1.47,44.6
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-91.48,-45.74,-13.97,-10.0
GoldReaper_strategy9_H1_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,1002.99,12.86,2.94,110.0
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,51630.0,737.57,8.76,86.1
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,8359.0,835.9,12.05,13.9
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,59989.0,749.86,9.09,100.0
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,42309.0,813.63,8.89,70.5
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,17680.0,631.43,10.21,29.5
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,59989.0,749.86,9.09,100.0
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,59989.0,749.86,9.09,100.0
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,14801.0,870.65,13.76,24.7
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,45188.0,717.27,8.26,75.3
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,2126.0,1063.0,25.72,3.5
GoldScalp_H1_A_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,57863.0,741.83,8.91,96.5
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,45612.65,651.61,7.77,84.8
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,8146.45,814.65,13.34,15.2
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,53759.1,671.99,8.25,100.0
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,38897.12,748.02,8.22,72.4
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,14861.98,530.79,9.01,27.6
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,53759.1,671.99,8.25,100.0
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,53759.1,671.99,8.25,100.0
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,13234.35,778.49,12.99,24.6
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,40524.75,643.25,7.46,75.4
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,1996.98,998.49,29.38,3.7
GoldScalp_H1_B_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,51762.12,663.62,8.07,96.3
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,70,94748.07,1353.54,13.06,81.7
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,10,21290.27,2129.03,17.64,18.3
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,80,116038.34,1450.48,13.54,100.0
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,71070.24,1366.74,13.96,61.2
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,28,44968.1,1606.0,13.18,38.8
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,80,116038.34,1450.48,13.54,100.0
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,80,116038.34,1450.48,13.54,100.0
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,26233.62,1543.15,20.09,22.6
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,63,89804.72,1425.47,12.51,77.4
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,calm,2,5712.6,2856.3,94.07,4.9
GoldScalp_H1_C_XAUUSD.a_H1_EVERYTICKREAL,ea,VIX,normal,78,110325.74,1414.43,13.16,95.1
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,2826.22,40.96,1.59,78.8
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,8,760.68,95.08,12.56,21.2
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,77,3586.9,46.58,1.89,100.0
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,4656.56,89.55,3.61,129.8
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,25,-1069.66,-42.79,-1.85,-29.8
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,77,3586.9,46.58,1.89,100.0
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,77,3586.9,46.58,1.89,100.0
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,193.5,11.38,0.47,5.4
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,60,3393.4,56.56,2.3,94.6
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-837.64,-418.82,-8.4,-23.4
Indicement_US100_1_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,normal,75,4424.54,58.99,2.56,123.4
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,1237.17,17.93,1.72,94.3
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,8,74.26,9.28,6.0,5.7
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,77,1311.43,17.03,1.72,100.0
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,1291.05,24.83,2.1,98.4
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,25,20.38,0.82,0.27,1.6
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,77,1311.43,17.03,1.72,100.0
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,77,1311.43,17.03,1.72,100.0
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,110.31,6.49,0.71,8.4
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,60,1201.12,20.02,1.99,91.6
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,calm,2,71.45,35.73,15.87,5.4
Indicement_US100_2_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,normal,75,1239.98,16.53,1.65,94.6
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,136.04,1.97,0.09,54.5
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,8,113.8,14.22,7.08,45.5
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,77,249.84,3.24,0.16,100.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,1761.35,33.87,1.68,705.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,25,-1511.51,-60.46,-3.14,-605.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,77,249.84,3.24,0.16,100.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,77,249.84,3.24,0.16,100.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,942.38,55.43,2.51,377.2
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,60,-692.54,-11.54,-0.6,-277.2
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-1276.61,-638.3,-13.77,-511.0
Indicement_US100_3_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,normal,75,1526.45,20.35,1.15,611.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,strong dollar,69,1978.52,28.67,2.08,100.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,DXY,weak dollar,8,0.0,0.0,0.0,0.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,SP500,stocks bull,77,1978.52,25.7,1.96,100.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold downtrend,52,727.39,13.99,0.98,36.8
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,GOLD,gold uptrend,25,1251.13,50.05,4.91,63.2
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,BTC,crypto bear,77,1978.52,25.7,1.96,100.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,US10Y,rates rising,77,1978.52,25.7,1.96,100.0
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil downtrend,17,1796.14,105.66,7.39,90.8
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,OIL,oil uptrend,60,182.38,3.04,0.25,9.2
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,calm,2,-167.88,-83.94,-15.87,-8.5
Indicement_US100_4_H1_USTEC.a_H1_EVERYTICKREAL,ea,VIX,normal,75,2146.4,28.62,2.17,108.5
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,DXY,strong dollar,66,-1703.39,-25.81,-2.22,100.0
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,DXY,weak dollar,8,0.0,0.0,0.0,-0.0
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,SP500,stocks bull,74,-1703.39,-23.02,-2.1,100.0
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,GOLD,gold downtrend,47,-1919.0,-40.83,-3.41,112.7
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,GOLD,gold uptrend,27,215.61,7.99,0.92,-12.7
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,BTC,crypto bear,74,-1703.39,-23.02,-2.1,100.0
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,US10Y,rates rising,74,-1703.39,-23.02,-2.1,100.0
Indicement_US30_1_Daily_US30.a_Daily_EVERYTICKREAL,ea,OIL,oil downtrend,16,-978.23,-61.14,-5.33,57.4
